nquest,pesofit,y,riscons2
819330,.61770743,185189.8,0
819349,.53501409,108507.45,50
819350,.57745826,64031.734,0
819402,.8544445,21294.977,50
819433,1.8998194,11087.161,40
819453,2.1409059,40466.09,55
819456,1.8582723,23325.604,0
819465,.40172681,63637.473,0
819490,1.4734086,6613.3872,50
819511,.27070603,6760.3628,0
819517,.55681795,21021.328,0
819522,.42332324,16702.664,0
819575,.75948173,27238.924,0
819599,.60859931,11062.664,50
819603,.48903561,64895.988,20
819625,4.2595415,7400,20
819626,1.5358765,24881.988,50
819653,1.3878859,52639.395,40
819661,1.5617781,26137.01,100
819664,1.5617781,16076.66,70
819685,1.622159,31584.109,20
819693,2.6667125,24118.119,40
819711,.59697968,500,0
819727,.22701764,21820,0
819735,.31168795,33789.711,0
819750,.26940471,51890.438,0
819831,.19307135,42801.711,50
819849,.1409422,16814.773,50
819955,.38720232,49282.551,100
819972,.31723291,29772.447,0
820037,.74242896,21031.66,40
820054,.58662504,26758.441,80
820063,.58662504,43403.934,50
820069,.68686193,28526.648,70
820087,.58662504,20508.658,70
820115,1.4392685,6133.0815,90
820116,1.599503,15500,80
820118,.96800196,7805.2563,90
820152,.80475998,17758.613,80
820171,.87651277,23936.08,90
820173,.82596016,59245.496,70
820176,.80846995,28311.088,50
820210,.48464954,16013.297,70
820251,.27786517,15863.799,100
820254,.7302928,9300,100
820274,.73890376,18678.393,50
820429,.84805167,23190,100
820459,.62748843,26021.623,40
820465,1.030931,58663.32,50
820474,1.0286372,11400,0
820552,.84637034,39541.16,50
820569,1.0326473,48627.793,30
820575,.77503169,13135.83,0
820593,1.3392763,20018.996,10
820602,.66072124,38659.578,10
820606,.18224514,41559.504,50
820632,.19377998,39880.688,0
820645,.23121054,18720.199,20
820670,.17716186,34909.641,0
820675,1.2793028,26176.521,95
820697,1.7962711,30476.877,100
820707,1.2225642,31925.506,90
820718,1.0742714,10831.66,100
820745,.19115902,18831.66,99
820818,.46483779,36338.637,100
820826,.60665089,13400,0
820837,.5965898,50555.781,80
820846,.56819159,7200,30
820847,.63328296,46445.926,90
820886,1.4023126,28337.338,100
820918,1.7451905,20112.051,50
820966,3.4238024,26315.473,40
820967,1.9948027,43175.969,50
821008,2.3175831,39660.156,20
821020,2.5457516,25903.189,20
821037,.2141775,28341.297,50
821090,.23545213,57519.523,50
821094,.24281153,39051.902,50
821126,1.1782986,33900,90
821160,1.8046769,104481.76,40
821170,1.2078589,60170,50
821181,1.290499,27477.65,75
821206,1.1947439,24876.473,90
821217,1.3356528,117506.56,0
821218,1.74845,70459.195,90
821271,1.2078589,59139.887,80
821342,2.0373445,69894.461,50
821350,2.2553444,30603.916,100
821387,1.3046336,21563.32,0
821427,1.2078589,45908.902,20
821451,1.8934677,74841.656,90
821489,1.4668854,7412.5327,40
821501,3.1762609,24000,100
821544,1.1600002,9126.8848,50
821574,1.3395133,25045.074,100
821609,1.1388285,55581.988,50
821643,2.6534255,20604.32,0
821675,1.74845,32614.408,20
821692,2.5574934,41562.301,50
821713,2.1254737,31942.406,100
821727,2.6774199,43350.688,50
821770,.26543337,12812.542,20
821789,.23507127,26103.381,50
821817,.26543337,22928.996,50
821836,.96524245,22245.328,30
821841,1.6296495,39918.996,20
821844,1.5938911,25916.66,70
821852,1.1209499,14551.66,90
821854,1.1942692,23356.988,50
821856,1.8287849,24618.996,50
821984,.80538481,22260.607,40
821987,.64388269,34544.594,50
821993,.86551988,20158.734,50
821998,.84684658,20715.791,40
822019,.78162599,38340.895,50
822033,.85116553,27805.615,50
822034,.94662994,14830.494,50
822119,3.2111926,28726.465,40
822123,1.7656934,46151.871,30
822126,2.1749165,30221.66,20
822133,1.7706664,9490,20
822139,1.9598691,16743.91,100
822150,2.6490757,38224.734,0
822151,1.7458353,19826.965,0
822166,1.8228891,47669.152,0
822191,.30195373,44631.66,100
822218,.47727504,15863.169,50
822255,.19935328,56294.715,0
822263,.21720064,56956.191,0
822266,.15162784,25201.277,0
822281,.15729064,16189.251,0
822289,.15729064,18883.557,50
822301,.19513284,19461.154,100
822398,.38328692,17356.303,100
822408,.48279876,36401.336,0
822419,.47423089,30708.072,100
822468,.16174576,11375.984,80
822470,.277899,3059.9897,100
822497,.35134467,15480.743,50
822518,.29005864,29064.846,34
822530,.20181493,35722.977,50
822536,1.4828336,33567.914,0
822559,.53866369,39901.094,50
822589,.70434201,27763.824,0
822614,1.3822867,40398.746,30
822675,.5851928,48882.066,100
822678,.56479037,14414.732,100
822694,1.2003708,19746.441,0
822700,1.0128385,29425.328,70
822704,.66129631,25894.98,70
822725,1.0128385,11961.997,100
822754,.5803712,29684.434,50
822776,.26761445,64658.566,100
822826,.36305723,27504.939,0
822908,.48947895,49210.359,80
822928,.52583927,23760.238,60
823046,.35503185,22923.32,100
823053,.29678863,9884.085,50
823188,.85120714,19657.225,80
823232,.67673224,13367.419,95
823250,.81551605,43095.816,90
823258,.46555492,34086.859,40
823259,.46838117,28239.639,80
823327,.25117075,23500.434,50
823337,.1302207,35892.664,50
823338,.15476018,104521.87,0
823343,.15274289,23160.961,50
823346,.15441585,17666.66,20
823395,.21537311,35242.918,30
823425,.26176068,45771.559,0
823427,.33660862,48745.609,50
823432,.24989745,14712.922,0
823447,.23253495,28225.656,40
823451,.29282814,35840.086,0
823477,.10948072,25840,100
823488,.1088711,37253.344,90
823490,.20226754,14000,100
823506,.1284323,12660,100
823519,.17722692,19650,100
823522,.18339768,13102.097,100
823524,.087971032,13403.449,95
823608,.15375578,28149.518,75
823641,.19547291,35662.68,96
823679,.4378638,47394.578,0
823707,1.0643378,13020.343,50
823752,.18160403,39663.32,90
823767,.2040554,16279.104,100
823842,.23847094,18003.166,40
823849,.39350781,11700,90
823865,.18225256,27818.076,80
823868,.14752522,20600,100
823871,.20110935,39030.074,80
823918,.31623119,16200,0
823954,.16353349,27605.906,20
823957,.25962782,64934.23,50
823959,.21802574,24435.49,50
823963,.19619763,58557.387,80
823993,.16532867,29871.66,80
823998,.16532867,40922.027,80
824120,.17906438,19688.623,0
824125,.17907105,0,20
824155,.17907105,19607.709,0
824196,.21480867,83761.133,20
824236,.36167836,8845,100
824241,.44264695,18392.855,90
824302,.44749519,9180,100
824338,.4610191,51514.488,50
824344,.93744004,23949.367,50
824345,.63974088,73797.633,0
824351,.49273944,49236.785,40
824419,.92856097,32360.75,20
824425,1.2399883,25431.66,20
824434,.91056883,13949.424,50
824454,.18523392,80913.086,1
824480,.18406905,33667.844,1
824574,1.655333,8460,50
824623,.15088558,7637.394,0
824637,.11194787,39437.766,30
824649,.1359552,14044.816,0
824663,1.9087243,6002.1157,50
824671,1.5092021,17019.414,50
824695,.77157021,11319.899,20
824718,1.5037279,25048.82,50
824724,.15630011,50100.656,0
824725,.25443804,29452.449,70
824730,.16706826,17033.059,50
824734,.2478832,21542.533,75
824735,.20397703,35302.297,30
824755,.15467553,42277.297,20
824761,.23802462,27025.328,100
824797,2.0329554,9966.4443,100
824798,2.1594243,20603.701,30
824803,1.5320606,6120,50
824808,1.4360631,35446.387,0
824817,.98152065,11040.856,100
824824,1.8166388,33095.75,0
824834,1.3575029,6531.6602,100
824846,1.3191278,46500,0
824857,1.2144098,15772.162,40
824869,.16224033,39170.285,90
824876,.11731073,41175.117,80
824887,.090120137,63387.348,90
824891,.090142377,13937.992,100
824938,.41898322,30413.32,50
825040,.56046015,37000,50
825068,.43620142,43636.465,25
825071,.54412687,15100,30
825078,1.4690092,75609.32,0
825096,1.1505046,71634.477,0
825153,2.5921843,16006.332,100
825164,2.316637,26008.961,70
825172,3.4113057,13906.463,70
825175,2.5482101,-696.83398,50
825184,1.290499,20200,70
825189,1.5632201,25958.953,100
825197,1.7737321,32513.977,70
825214,.5845145,46897.328,40
825216,.56668508,26150.656,50
825217,.50626475,13200,30
825240,.52464974,51003.824,20
825314,.61469108,34923.926,80
825510,1.0046514,33411.832,80
825513,.5905894,22844.408,80
825528,.56999874,13301.267,80
825721,.5605455,22560,50
825782,.52464974,34698.977,20
825824,.17959593,55200,50
825849,.12436063,32630,50
825859,.11928545,55949.465,100
825889,.23845519,26387.074,0
825940,.23351628,34057.621,0
825951,.25700566,54189.883,0
825977,.2121888,22000,100
826006,.26285952,26019.012,100
826105,2.8409965,24206.332,75
826115,1.3717459,34694.488,20
826118,1.9343649,30620.594,0
826132,1.5338892,13262.664,0
826135,1.5934684,178405.78,50
826152,1.5172709,17943.131,50
826210,.49248704,24000,50
826214,.48996267,31313.303,0
826216,.45350492,84185.695,50
826224,.81677139,14000,100
826234,.39619142,14015.83,50
826242,.35135233,24005.066,0
826248,.18033725,66981.641,70
826262,.19592503,19650.375,0
826266,.18033725,46836.938,90
826307,.9164862,16165.519,10
826347,1.4718256,21537.205,10
826362,.65794235,37886,80
826365,.55872661,19916.059,50
826412,.55077416,52960.348,50
826416,.53815502,42892.383,50
826427,.60982716,28145.451,50
826456,.67733938,42010.488,0
826489,.62209058,54647.34,20
826507,.22641495,22196.402,0
826509,.30510175,31112.189,0
826516,.42198145,26583.557,50
826559,.33850947,14230.263,0
826565,.2252661,13300,20
826570,.22510712,17076,0
826574,.23917601,30647.48,40
826584,.70950377,27823.365,0
826595,.87300813,24464.268,0
826605,.43528271,31445.234,0
826622,.53850555,33501.66,30
826687,.56936079,60164.379,20
826693,.62391454,22120,20
826696,.73747021,27217.092,30
826729,1.0308241,77087.352,50
826744,.47571689,45442.414,0
826757,.27864695,38939.883,50
826877,.43928578,23207.609,30
826892,.30205685,35025.328,50
826929,.19364056,13074.621,0
826955,.15312926,11907.608,50
826959,.20582442,23134.783,50
826971,.38152328,10500,20
826979,.19042909,29299.676,0
826996,1.1466397,26633.482,40
827006,.78690112,22893.34,40
827036,1.1836724,35443.133,40
827046,.9630639,24488.709,20
827084,.30933279,86329.547,50
827098,.35957626,24400,66
827146,.62713975,17581.158,0
827168,.64318037,37220.762,40
827171,.77143264,29437.35,80
827188,.74451488,29602.471,70
827228,.40527534,10150,50
827252,.43696457,49944.879,0
827289,1.4990619,28831.66,50
827329,1.6557859,45106.473,0
827345,.25288504,7990,10
827369,.31890956,34771.938,0
827375,.18812773,30618.354,20
827386,.25288504,12757,0
827398,.25014526,16861.664,10
827400,.24742913,18525.311,0
827407,.25002331,17994.268,0
827413,.26398671,71511.406,40
827428,2.4760125,7082.5078,0
827436,2.507756,39918.98,50
827447,2.1152544,6017.9922,0
827449,3.8265047,16858.637,90
827457,2.9591653,61081.957,50
827482,2.7043419,24888.188,50
827486,.19661561,13827.992,50
827517,.37902722,21256.396,20
827578,.74340606,18000,70
827615,1.18422,13601.976,90
827618,.57594788,43739.813,50
827639,1.0794592,21282.664,70
827647,.91564369,69958.789,0
827689,1.213707,16490,50
827773,.25444189,20541.158,20
827781,.17754154,20758.301,50
827847,.18978243,19728.744,50
827870,.14218721,19787.092,50
827874,.11268696,44700,50
827875,.12253658,14130,100
827880,.21345095,43169.953,50
827887,.11271197,46146.57,20
828117,.46881932,15681.182,100
828121,.23251319,13183.691,100
828159,.23611088,6200,100
828169,.22173735,27689.961,90
828183,.20800419,11121.421,100
828184,.23251319,7230.394,100
850009,.23227341,34656.641,50
850010,.40560684,46031.66,50
850011,1.1292431,50031.672,50
850012,1.4895828,12000,100
850013,.21541008,46274.938,20
850016,.26941654,54468.922,0
850019,.17377071,50062.137,50
850024,.43270269,24868.162,20
850025,.22062829,7497.5342,100
850027,.4164272,29338.828,0
850030,.90337574,15131.95,20
850035,.4165619,46031.66,70
850036,1.0665478,17606.332,50
851008,.46977031,16998.863,70
851012,.40278924,5006.332,50
851015,.39590624,16579.313,50
851017,.50266743,10574.432,100
851025,.46206599,10160.95,100
851032,.46206599,14637.772,80
851037,.47944954,36886.207,0
851043,.53302568,38506.332,40
851049,.4714593,9000,50
851051,.50915873,9890,100
851058,.41151661,40600,50
851068,.49139258,60371.004,90
851079,.51129746,25000,100
851097,.58935541,10000,100
851098,.57795912,0,50
851099,.50915873,9650,0
851101,1.4545425,12000,80
851107,1.2040402,14975.733,70
851110,1.3269902,21254.729,50
851111,1.389945,47488.797,50
851114,1.5201974,20900,50
851116,1.2675107,15002,50
851128,1.389945,28394.73,80
851130,1.2813934,14900,20
851134,1.389945,5811.3301,50
851136,1.2668928,52380.219,50
851147,1.1612995,31000,80
851151,4.3991857,27458.301,20
851158,3.9914458,42805.117,0
851172,4.8285551,58689.023,30
851176,5.9651933,47758.336,50
851185,4.8850069,59821.621,0
851192,4.9385114,13397.641,0
851203,.58124554,22870.096,100
851205,.48464933,6500,0
851207,.57496989,5515.3291,20
851211,.57812971,5100,80
851212,.44781196,28083,0
851216,.47034982,19670.252,0
851218,.57621318,5802.6279,100
851223,.57810092,16000.95,20
851226,.47939858,11400,0
851229,.55013788,10044.324,50
851231,.57122844,24000,70
851233,.49168891,44137.035,20
851238,.47939858,13390,30
851281,1.0068142,27850.137,100
851292,.45845976,18509.346,20
851322,.67296261,53030,40
851329,.37316832,40044.324,0
851331,.30118492,49278.496,50
851333,.26570213,36426.641,50
851336,.35855985,31012.664,100
851341,.38916212,35472.934,50
851342,.38065633,46746.332,20
851349,.32518461,32844.324,0
851355,.26570213,33966.332,50
851359,.32860005,13280,0
851365,.32874629,7670,0
851367,.39213619,48709.137,0
851384,2.8282421,12300,80
851385,2.1695094,32303.047,100
851386,2.5467603,17215.83,100
851392,2.3794346,28319.084,50
851393,1.8730376,65274.902,0
851399,2.2779982,68243.906,50
851414,1.9289664,51950.016,0
851448,.43276542,9750,50
851476,.85134453,6500,0
851482,1.0419343,35286.789,0
851493,1.0419343,39703.051,20
851497,1.2702175,22280,0
851503,.93831223,21171.541,0
851504,1.0419343,28631.66,40
851514,1.1425792,23818.984,20
851517,1.0533463,30436.211,0
851522,.62391359,33197.316,10
851526,.52308226,14155.667,50
851527,.52308226,12972.723,60
851530,.46595737,55026.875,40
851542,.51741511,26879.605,100
851544,.41364887,10871,80
851552,.51741511,25409.014,80
851562,.47113442,44063.164,50
851575,3.9123101,12400,20
851576,3.1277826,56590.461,90
851577,3.8699236,13531.66,20
851579,3.8699236,13206.332,50
851580,3.8279035,6560,60
851582,3.9123101,10169.328,40
851584,3.2215841,2169.6526,70
851585,4.2204623,2412.6641,70
851586,4.6666942,19131.66,10
851587,3.1277826,40006.332,50
851605,3.9123101,9000,70
851620,.7571885,5800,100
851623,.74446559,23185.508,100
851627,.74085242,32248.527,90
851648,.80953705,19563.32,100
851665,2.9704239,25190,100
851670,3.458699,29672.156,0
851672,2.4271355,23485.639,100
851673,3.621139,36670.965,0
851682,2.5437312,19512.664,100
851684,3.0030313,23015.873,0
851690,3.4211717,19517.73,100
851692,2.4999247,31936.641,100
851693,3.0030313,29613.32,100
851699,2.8526547,28334.885,0
851701,2.4007814,16009.962,100
851703,3.6410174,29731.971,0
851704,2.4271355,38993,100
851705,2.9870467,49253.32,100
851718,4.3291593,11090,100
851721,4.955791,20904.586,0
851724,5.188797,23650,80
851735,4.5125155,8710,30
851754,.90296268,59701.184,50
851759,.90296268,75415.531,50
851760,.99634117,19031.66,50
851761,1.0882484,19700,50
851764,.96157569,62693.676,50
851769,.99634117,15917.96,50
851770,.98554671,26537.172,50
851794,.96805489,57139.23,50
851800,.93172824,18618.996,100
851803,.78702092,42200,50
851806,.79141778,11425.328,90
851807,.79141778,25000,90
851812,.86307693,24128.906,90
851819,.71703672,12756.332,100
851823,.73737842,34487.203,70
851827,.88649029,17000,100
851829,.83981729,15000,100
851831,.91039485,5000,100
851834,.75635147,26637.992,80
851836,1.17258,8409.5068,100
851842,.81302077,8000,100
851844,.53660613,50879.48,0
851846,.5542348,23535.328,0
851847,.6034838,26709.4,0
851848,.56030524,24012.664,100
851850,.58286524,28592.664,0
851854,.5542348,18802.818,0
851859,.40599847,30602.033,10
851861,.46138221,38006.332,30
851862,.55768627,118542.96,0
851863,.59639281,119224.66,0
851865,.62542087,53293.156,0
851866,.44794837,54978.281,50
851867,.66834503,43094.066,30
851872,.58029324,29636.342,0
851874,.53479761,43177.074,0
851878,.5542348,30276.332,0
851880,.55404657,9433.5088,50
851885,.54821682,38483.629,0
851886,.60443759,13031.66,0
851903,.50901008,15010,0
851907,.57337761,33889.996,30
851911,.65013117,42033.5,20
851918,.66694975,10500,50
851923,.64367187,15909.922,10
851934,.61935776,32715.289,50
851937,.50606537,33773.898,0
851940,.7428152,2000,100
851944,.73740947,21003.166,50
851960,.79217839,6000,50
851963,.61905587,41063.32,50
851965,.74683887,11000,0
851968,.75093871,44926.641,50
851969,.61935776,37794.383,50
851980,.46976641,33000,0
851982,.63276523,26413.236,50
851985,.58122969,28837.543,0
851986,.47491166,24727.152,0
851989,.65717447,24169.951,0
851993,.66315317,13496.727,0
852003,.52342552,16888.811,0
852004,.71490031,901.48907,0
852014,.59651798,43177.316,50
852017,.5381133,39846.066,50
852020,.63387769,44414.488,50
852021,.59006399,40280.176,0
852030,1.1937236,77558.305,50
852032,1.108314,18554.834,85
852035,1.0963064,34249.129,60
852039,1.1477519,32079.838,95
852041,.88606608,38893.418,100
852045,1.108314,16488.861,95
852058,1.1483953,34561.473,98
852064,1.0963064,95848.156,85
852070,.58207589,22512.703,99
852073,.43895036,20946.059,30
852074,.48798174,12865.656,50
852081,.48269489,17956.332,99
852087,.47246039,63784.875,1
852094,.41335717,26196.869,99
852095,.48079485,51633.32,50
852096,.48269489,17802.645,1
852099,.43895036,40805.551,50
852100,.47745371,18200,30
852103,.45699078,45626.641,50
852109,.38589171,10454.539,50
852110,.57892334,6659.5171,99
852114,.82659,101153.38,0
852115,.84462637,65887.445,0
852120,.98420656,55070.93,0
852128,.70016676,25063.32,0
852129,.83564341,13418.996,0
852130,.78519851,38895.582,0
852133,.35119843,33031.66,50
852134,.52306533,6455.0767,0
852136,.40993181,51856.375,0
852137,.37210989,21566.904,50
852139,.36570165,37735.461,50
852140,.52303046,21209.498,20
852144,.39573318,31244.924,0
852147,.43929863,25106.641,0
852151,.43929863,21234.301,0
852152,.54032809,13977.443,50
852153,.50595605,19605.055,0
852156,.51925319,20978.146,10
852159,.45227715,34163.219,0
852168,.43929863,22408.301,0
852173,.53643757,34189.574,50
852175,.52306533,29600.465,50
852182,.85714662,8400,0
852202,.80404353,30519.506,50
852204,.80404353,28909.621,0
852220,.80404353,23670.742,50
852222,2.2362247,35000,80
852223,.65228438,40450.105,100
852225,.70444316,13084.135,100
852226,.71151233,228409.8,90
852228,2.7076826,19045.34,100
852232,.88158798,16065.251,100
852233,2.6689162,12329.128,100
852242,.79672897,34093.461,100
852246,.75872946,43510.473,100
852254,.88158798,14000,90
852261,.59671628,17661.473,100
852262,.60325199,71061.477,100
852267,.47616512,9360,80
852283,.47085783,14030,95
852284,.4173857,39534.289,90
852285,.42658922,9360,90
852287,.40627491,57350.227,80
852289,.42838112,11548.04,90
852304,.48423234,21869.85,90
852312,.39099488,72258.344,100
852313,.38854599,20065.164,100
852315,.38647646,51309.375,40
852318,.4264113,31238.094,40
852320,.46792006,52335.004,50
852321,.45360383,15654.121,100
852322,.42876276,44561.609,100
852324,.39099488,50017.422,0
852325,.33119395,40815.539,100
852326,.46894231,38211.836,50
852327,.33119395,17787.209,50
852328,.39099488,22080.031,100
852329,.39099488,26701.238,50
852330,.33849692,16601.314,0
852332,.33849692,20459.418,100
852335,.38674939,16937.156,0
852336,.42073601,20915.461,80
852340,.39747548,25749.33,70
852341,.39527735,38665.762,0
852342,.42260501,56302.383,100
852345,.44706076,43663.07,60
852346,.39099488,47601.117,50
852348,.38863558,40783.957,50
852349,.39527735,19703.021,0
852351,.35210982,47592.512,50
852352,.33849692,40953.113,100
852353,.47147253,31539.736,100
852354,.39099488,23593.982,20
852355,.33119395,26907.875,100
852357,.20156068,11500,100
852361,.25544897,14818.996,50
852362,.21102837,15400,50
852364,.22381993,10229.377,80
852367,.21822406,13400,60
852370,.18089764,10699.996,50
852372,.18287897,17863.32,50
852376,.25591412,13609.498,90
852377,.22955798,46063.32,50
852380,.25591412,5000,50
852382,.22627138,9580,100
852384,.22123341,12849.82,40
852385,.21102837,119158.28,50
852387,.21261215,29031.66,50
852388,.22873941,8400,100
852389,.2253807,30663.32,50
852391,.23441458,25531.303,100
852394,.25684643,10000,80
852398,.21190123,16600,100
852399,.22490603,5850,50
852400,.22955798,13600,50
852401,.25778145,23631.66,50
852408,2.6147852,10800,50
852410,3.0795465,23846.965,70
852413,2.4386375,39999.961,50
852424,2.5864563,40227.531,50
852426,2.6147852,40271.645,50
852447,1.2554499,12700,100
852463,1.5056164,35431.66,90
852465,1.3164104,8183.8569,100
852466,1.3956854,12903.32,100
852480,1.1158116,24396.293,80
852507,1.3570169,3000,100
852513,1.1654426,16991.814,80
852515,1.4131254,28885.482,90
852521,1.3520948,9600,100
852546,.39248821,18000,50
852548,.34818298,74925.555,0
852550,.32385662,43443.672,50
852551,.3416135,34012.164,50
852553,.35962152,32750.887,50
852554,.38140693,24604.246,100
852563,.45996746,1555.6652,20
852565,.45004383,14760,100
852567,.29383987,7670,100
852568,.37342516,24386.24,50
852569,.41418904,37599.516,0
852570,.36884114,70476.266,50
852573,.3890523,24280.297,50
852574,.32948703,38702.121,0
852579,.40820569,21024.262,50
852584,.50136119,11000,100
852591,.64228004,19000,100
852595,.54989707,49730.113,0
852596,.57562357,26935.182,100
852601,.62593704,33200,50
852608,.53059077,16603.939,50
852612,1.2598833,24320.732,60
852616,.52152383,25608.184,0
852630,1.3512162,12843.356,0
852631,1.5837754,17000,20
852633,1.1400536,15613.239,25
852634,1.2079359,8000,1
852637,1.358439,49043.125,20
852649,1.3164954,37111.66,30
852657,1.4105586,13200,20
852658,1.5837754,20269.719,70
852660,1.1154574,16011.585,80
852662,1.3952764,11400,10
852668,1.4105586,9602.4795,0
852673,.76433742,18087.896,40
852677,.93177676,20612.664,70
852681,.76433742,16050.247,20
852708,.52631587,20077.188,50
852710,.54190725,15488.686,50
852713,.60797125,11700,90
852724,.57454127,12323.714,70
852754,1.1078421,33741.746,50
852762,1.1533732,77712.461,50
852765,1.0319211,60203.332,20
852773,1.2108954,60046.914,20
852790,1.2849228,21594.494,0
852791,.99540585,15100,20
852799,.4626511,13640,20
852802,.54618812,25457.225,20
852816,.49733379,28375.824,0
852826,.5721392,43744.965,50
852831,.4920224,16705,10
852832,.5521704,13387.479,20
852833,.54618812,30875.346,0
852842,.56960285,17415,60
852845,.54303926,18277.453,50
852849,.54908371,27000,40
852871,.56343168,49634.945,0
852877,.56739217,62937.164,50
852879,.57843018,37669.102,40
852881,.58831555,10498.529,50
852883,.63797677,13044.176,50
852884,.57562286,30784.004,0
852910,3.798408,54854.793,0
852912,2.9272175,43466.387,20
852915,2.7301958,56112.324,30
852925,2.779566,32212.168,20
852932,1.045747,16564.598,95
852933,.75276315,18381.66,100
852937,.93137413,13683.687,100
852941,1.0396134,21456.201,100
852951,.92575413,24512.664,100
852953,1.0572267,16823.297,100
852954,.76693821,20122.826,70
852955,1.1331593,86206.156,50
852966,.92575413,19459.475,50
852967,.78037733,21563.32,100
852968,1.0688062,12000,100
852969,1.0688062,16625.01,70
852974,.76693821,27900,100
852976,.96505648,7404.1021,0
852979,.89176899,7030.1484,50
852990,1.0688062,19112.664,100
852995,.9112801,51390.18,60
852996,.87515032,28322.396,50
853008,.93137413,21300,100
853013,.92128348,34191.996,100
853016,.90174967,37823.648,20
853021,1.1783512,13000,100
853022,1.1783512,23987.813,50
853026,.9112801,17700,100
853039,1.0688062,13649.39,60
853071,.9112801,23878.678,0
853073,.95135301,23026.641,60
853091,.97523886,51874.098,90
853113,.85294145,36527.063,80
853114,1.0688062,13000,100
853121,.75276315,23006.332,30
853126,.93137413,13209.138,100
853130,.76693821,25959.98,60
853137,.79758495,16559.936,20
853148,.92128348,31117.932,100
853175,1.1783512,23451.164,10
853181,1.0142753,22600,100
853188,.86241281,31209.35,90
853196,.91063696,78109.367,50
853207,.93137413,27609.932,90
853210,.92575413,9887.2158,100
853214,1.1783512,17863.031,100
853221,.85969019,98728.953,30
853222,1.1231328,24706.488,60
853226,1.045747,12018.085,100
853232,.98254335,26544.324,50
853235,.79411954,43468.996,0
853238,.98254335,39610.242,0
853239,.98254335,39188.324,0
853243,.98254335,67198.773,0
853248,.97187471,28397.342,0
853249,.90021104,60909.367,70
853279,2.4661264,19209.498,50
853286,2.5198889,4840,50
853296,2.5459509,10278.996,100
853297,2.4781539,17216.129,20
853300,2.8507049,29826.799,50
853306,2.6828439,15398.166,50
853308,2.679229,50340.473,0
853311,2.2672503,30443.252,0
853313,2.9837153,14000,0
853315,2.7758529,1520,100
853318,2.4919827,22496.715,100
853319,3.0065174,9000,50
853322,1.9535409,45964.41,0
853324,1.8091669,27959.498,0
853326,1.7765001,37434.773,10
853339,1.6912436,22581.361,30
853343,1.9535409,117382.26,50
853346,2.039427,38157.168,0
853351,1.5617634,1000,100
853352,1.5789075,39161.422,0
853353,1.916677,102028.2,100
853354,2.2663562,20780.764,20
853366,1.7598073,26965.83,80
853383,.61868787,0,100
853391,.91308981,15000,100
853396,.75719291,15600,100
853406,.87844026,10000,100
853413,3.0082319,12454.98,0
853416,3.0082319,12744.826,100
853417,2.9756405,15749.498,30
853425,2.9756405,37404.48,0
853433,2.4049973,10006.332,70
853434,3.5172222,17951.896,70
853443,2.4049973,36399.375,0
853444,3.2801349,36575.734,0
853449,2.6805449,22400,80
853453,3.2019832,22012.664,60
853455,2.5761082,27621.248,100
853463,1.4184026,56577.449,50
853486,1.6916991,10538.765,10
853489,1.1818751,22540.154,60
853498,1.1818751,3.8924255,10
853500,1.1615217,9103.4453,10
853505,.92911226,14009.891,20
853519,.82149243,15999.13,20
853524,.81259227,20260.248,10
853547,1.2600853,6500,100
853559,1.2600853,15647.49,20
853561,1.5014637,48475.984,20
853562,1.5421795,41163.32,30
853565,1.5590706,15107.599,30
853567,1.5421795,30844.324,60
853569,1.5130781,28938.625,40
853577,1.9299409,30231.66,40
853590,1.7891246,28219.359,50
853593,.47774547,41197.719,50
853611,.55497652,18001.488,50
853613,.51197034,47774.727,50
853617,.46906975,56778.504,20
853629,.51209664,114441.16,20
853638,.32928473,9510,50
853641,.37606102,68013.352,0
853645,.43558219,28717.189,100
853647,.39292571,99056.672,50
853662,.4030014,18223.32,50
853669,.39292571,49775.477,0
853672,.39834422,24220.49,0
853700,2.1375296,9059.0205,100
853725,1.7280527,22250.412,100
853727,2.0682368,17600,50
853728,1.7905395,14400,0
853730,1.7519093,38577.297,100
853735,2.0457795,11821.66,50
853737,2.4805536,46094.98,50
853744,2.3994181,13500,60
853753,2.0908897,11926.332,0
853763,2.5255711,36455.461,100
853765,1.7905395,24510.531,70
853771,.63932109,87200,50
853775,.45400941,46460,0
853778,.670753,27741.23,20
853785,.57250714,47197.336,0
853790,.48574093,40500.246,0
853791,.53597307,10410,0
853794,.52824181,62279.313,0
853796,.5133031,65374.434,20
853798,.48574093,44600,0
853801,.43318871,38540.406,0
853816,.42366502,25400,100
853817,.44859058,15300,90
853821,.47560498,12703.799,30
853824,.46534398,14800,100
853830,.4278172,55097.223,70
853833,.95788062,16918.996,30
853837,.44388926,17100,60
853838,.59520435,22432.406,100
853849,.47045222,20500,100
853854,.47560498,11141.899,50
853857,.37610427,7020,100
853859,.60172349,12000,100
853866,2.507803,30217.906,50
853867,2.6400008,18644.887,50
853871,2.1977139,11479,60
853875,2.4909396,40100,30
853877,2.6689162,12709.218,50
853878,2.6400008,16550,50
853880,2.6689162,12726.901,40
853905,2.9966598,26217.994,50
853911,.66324955,112738.48,0
853922,.60624778,4800,100
853926,.73354363,33313.188,100
853928,.70794153,11063.013,90
853930,.70027161,23959.975,20
853931,.66025031,56862.313,30
853937,.73354363,21033.068,80
853955,.61899996,50302.441,0
853973,.72852188,58125.57,30
