nquest,pesofit,y,riscons2
905662,5.8621454,11000,70
905718,.43216336,13536.047,50
905725,.37767568,37049.363,50
905726,1.0873603,37455.246,42
905729,1.3413668,38564.605,100
905772,.39851168,21944.914,20
905836,.53080088,26452.383,50
905847,.9285993,32248.193,100
905851,.80116075,23563.98,100
905859,2.0866675,28994.289,70
905913,.36182219,26918.326,50
905914,.33028388,17061.832,0
905922,.31892899,21621.992,60
905925,.79269266,64723.824,100
906014,.71214288,24823.85,100
906015,.63550454,7150,0
906027,.52819967,18624.83,100
906031,.61375397,38563.375,90
906033,.47362664,20424.227,70
906038,.71761775,48037.488,80
906046,1.1258129,27580.066,50
906048,.52819967,22422.477,70
906049,.48182151,20791.086,80
906069,.58633196,53702.039,0
906080,1.6526898,47301.691,70
906126,.3170141,25223.326,0
906164,.7312988,40409.73,50
906200,.62913001,21005.383,50
906210,1.0740612,49549.168,40
906265,.23143251,35715.262,50
906266,.24156909,31628.635,25
906276,.25571719,25128.441,35
906329,.9832598,50642.898,20
906344,1.0915722,46107.25,0
906362,.48062062,20550.33,0
906415,.26845941,34218.328,60
906427,.2097564,73732.984,70
906436,.1489369,21266.494,70
906438,.18310958,25201.832,100
906466,.19622739,28314.66,50
906503,.41943303,12201.852,60
906514,.20822838,22801.258,50
906532,.40022877,51011.516,0
906538,.63761985,66239.703,0
906545,.63761985,46821.953,100
906555,.59188849,15043.773,30
906566,.2761988,35809.957,50
906624,.41783789,32061.363,0
906629,.42630225,22841.49,0
906633,.90849221,1000,100
906647,.72669399,13823.991,0
906690,.36515075,35003.664,50
906726,.8545301,16682.914,50
906885,.77938741,44105.824,100
906887,.79695612,67507.875,30
906891,.98881733,20410.996,50
906946,.57885551,52643.984,100
906948,.86749572,35828.59,50
907074,.3432526,18538.266,40
907076,.33145186,10238.214,20
907084,.31311357,27189.373,40
907123,2.3616097,7216.7417,50
907282,5.8621454,25729.959,50
907338,.74034613,19832.988,20
907353,1.0506948,19900,50
907373,.68902141,20792.988,50
907387,.43695706,30431.154,35
907389,.47657889,21476.652,40
907396,.28953043,17243.52,80
907397,.40654644,50522.988,0
907399,.28953043,13886.281,90
907434,4.2748623,44905.805,0
907437,2.8611381,129636.66,0
907441,5.0327687,60574.879,100
907490,.31379163,75686.445,0
907535,2.17029,35609.859,60
907536,2.17029,22917.088,90
907544,1.1003023,11716.518,100
907560,5.8621454,42697.383,90
907570,5.8621454,48813.352,50
907575,5.8621454,47563.965,80
907591,.85234344,22893.449,80
907607,1.4345682,49009.156,55
907609,.82149678,40575.957,20
907614,.80518574,76308.758,40
907637,1.8572083,20009.949,50
907644,.99518567,38005.555,100
907648,.82149678,21566.193,75
907674,.80518574,47208.52,20
907692,1.2853016,64792.277,60
907711,1.2075406,87931.641,70
907715,1.0797267,81852.727,50
907726,2.7204268,23002.566,90
907738,.82149678,18510,100
907776,.79149103,37835.684,60
907777,1.956081,18008.906,50
907789,.80518574,30872.207,35
907795,1.452943,20200,50
907808,2.0375609,21827.756,60
907846,2.6932924,14022.847,100
907852,1.9999965,31520.988,60
907882,2.1830008,20426.621,95
907890,.66388941,16651.832,100
907891,.64931184,1800,100
907941,.40981674,4200,50
907944,.72736979,19000,100
907946,.33325294,23000,100
907954,.45060399,41000,100
907985,.31951079,29282.113,70
908005,.32598329,31640.107,50
908051,.36671838,32415.934,50
908053,.17392081,24000,60
908054,.21661463,12005.498,70
908194,.75499094,53236.652,100
908208,.6451872,6000,100
908214,.61063623,16309.958,0
908344,1.0350348,7410,100
908360,1.5600731,54801.832,100
908384,.5480985,15873.02,50
908391,.53127855,20625.656,50
908407,1.2172858,54801.996,0
908414,.57105184,15400,0
908498,1.1235602,26015.695,80
908504,2.7395384,22810.404,100
908506,2.906352,48027.188,50
908508,1.5173954,41732.387,80
908513,1.1030968,13008.857,70
908516,1.8147199,61450.383,10
908519,1.7557522,29885.039,30
908521,2.5379024,18000,100
908530,2.8211532,23416.297,60
908531,3.276572,20009.432,90
908533,4.4643507,18009.461,100
908544,2.6963212,24700,50
908553,2.459573,39183.801,0
908566,4.4382548,10418.269,0
908589,1.6729319,22011.453,60
908619,1.7975476,13670.67,100
908654,1.3474793,17719.615,0
908691,.44570783,88295.727,80
908706,.52258945,72159.688,50
908711,.76705885,46036.887,30
908787,.299936,22272.541,50
908843,.17738484,20345.498,70
908864,.27273774,58619.215,85
908952,.55680412,47210.492,20
908956,.35582024,58236.719,20
908973,.41479778,20401.1,70
909006,1.072022,20426.072,0
909050,.62434363,45546.82,0
909096,2.0789924,20503.666,50
909112,5.8621454,22016.002,100
909113,2.0789924,21559.586,80
909120,5.8621454,35834.641,50
909125,5.8621454,24223.529,60
909133,5.8621454,17009.639,100
909188,.89479107,49696.113,100
909190,.99387503,21521.992,100
909236,1.7492383,37323.824,50
909244,1.0596695,30642.268,0
909250,1.1051795,27893.111,50
909256,2.7800014,41069.641,100
909259,2.2595549,42017.426,100
909285,.53162092,20370.916,0
909389,1.1531551,16405.23,50
909390,1.8931149,44068.008,50
909399,1.0077639,38959.004,50
909401,2.4037666,12066.335,70
909441,1.1601752,34524.625,50
909442,.86698335,31681.346,0
909460,1.0804044,16083.412,0
909471,.58087885,6300,0
909480,1.1679497,17212.828,20
909493,.20280792,14010.238,50
909502,.20280792,16172,0
909540,2.1064312,13001.855,80
909543,2.0945475,12012.035,90
909554,2.0945475,40077.051,50
909559,4.480587,42498.914,80
909562,2.3143325,22499.592,0
909609,.29935169,22021.643,50
909623,2.9049604,48056.633,100
909624,1.2261508,21517.727,100
909632,4.7709055,27429.135,70
909636,1.9633274,16423.496,40
909639,1.9633274,29491.717,50
909640,3.1837533,50107.621,50
909643,3.4841042,17117.088,40
909644,1.9633274,53238.77,30
909645,2.0370491,11440,60
909647,1.9533703,13721.844,40
909652,1.9633274,30851.453,50
909653,2.0370491,21323.561,50
909663,2.5817189,34824.75,50
909666,1.8669585,24261.541,50
909668,1.8916154,6726,100
909671,4.3724332,46487.172,50
909680,1.7336683,14316.682,40
909682,1.5740833,28090.258,60
909695,1.3904396,38737.945,50
909696,1.4617028,18343.211,50
909700,1.5740833,25953.615,60
909703,2.4228945,27102.662,50
909705,1.3904396,90083.313,40
909706,2.22434,12400,50
909708,1.8746994,32818.027,60
909710,2.5000503,18472.053,50
909713,3.664058,17043.27,50
909714,3.1629274,25216.086,70
909720,2.5948284,7411.479,60
909726,.19429213,50426.879,60
909727,.18719546,9901.0996,85
909728,.25900218,47026.965,70
909732,.17156492,33407.566,45
909737,.20158766,18142.506,55
909744,.18719546,25805.234,70
909745,.30178431,37304.766,85
909752,.24865648,16002.565,90
909753,.19429213,32818.242,90
909754,.43249404,17000,100
909766,.41437095,16506.23,100
909770,.18719546,20169.141,65
909772,.31263313,54331,20
909774,.26710367,15934.188,100
909775,.25743708,33961.984,50
909780,.25743708,15430,100
909783,.25743708,23351.994,100
909790,.23594145,38413.66,50
909794,.23594145,24197.416,80
909798,.25743708,15860,100
909800,.26710367,17237.516,100
909802,.62174803,20001.223,80
909810,.65366226,52914.891,50
909813,.33502981,19021.109,50
909830,2.9155495,18901.832,50
909847,5.5651536,24006.455,50
909856,5.8621454,49701.852,60
909869,.68290144,40833.355,30
909884,.43830061,18011.414,100
909900,.5267539,17008.113,100
909905,.61020863,18008.123,100
909914,.26710367,17686.92,100
909926,.50225472,4225.2285,100
909951,.23075716,20272.525,50
909952,.31614646,18049.311,50
909956,.24944848,13814.661,30
909958,.23163928,77845.125,0
909978,.22861989,12722.62,70
909988,.35942188,9801.7539,100
909993,.58065134,7000.8081,100
909996,.20939344,11936.099,80
909997,.20939344,24411.85,20
910001,.20939344,23753.918,20
910009,.20939344,21147.959,30
910010,.18496412,29063.857,40
910011,.24303021,33623.004,50
910013,.20181541,39307.332,40
910016,.24430403,24034.572,35
910018,.36723772,26434.094,70
910021,.19444396,31723.799,40
910041,.23028594,23974.229,30
910042,.20341916,43060.867,40
910045,.22195181,27695.199,60
910046,.22082616,18910.924,40
910051,.29911599,23525.182,60
910057,.22195181,13321.184,100
910060,.21263841,39894.699,60
910061,.31807441,53556.027,50
910065,.25840408,45837.172,50
910067,.25840408,31248.096,50
910087,1.2862985,21185.793,50
910093,1.3350626,19325.395,90
910094,1.3350626,34322.906,75
910096,1.3350626,31458.777,85
910100,1.1788944,26520.018,60
910102,1.3851933,18367.363,80
910104,1.3851933,14977.814,70
910105,1.7614473,38412.461,85
910106,1.7752166,25841.16,100
910107,1.3851933,20454.646,75
910108,3.5681696,29006.598,95
910148,.15588698,46536.652,60
910150,.22635706,40120.953,60
910152,.20846817,51727.246,50
910153,.16064496,63405.863,50
910154,.15115707,49373.305,50
910155,.20441036,6660.4663,0
910156,.21677904,54924.621,50
910160,.28482443,38073.305,50
910164,.20886071,51173.305,50
910166,.30669129,40509.957,50
910167,.34169522,57397.926,80
910169,.18613426,24450,50
910172,.28231668,75876.969,60
910173,.32240602,33495.445,50
910175,.28231668,30218.326,30
910176,.96444327,14689.1,70
910178,.70854396,18016.34,85
910180,.70854396,24008.152,90
910183,.65795797,36609.852,35
910186,.70854396,19344.607,70
910187,1.1501285,35785.363,95
910190,.70854396,10402.368,100
910191,.70854396,19664.457,65
910194,.65795797,30133.541,50
910199,.70854396,14319.067,50
910208,.70854396,31748.299,50
910214,.65795797,23847.117,50
910216,.65795797,16812.828,0
910218,.68290144,51963.367,70
910220,.65795797,20445.729,50
910225,.68290144,26627.035,70
910226,.70854396,17364,75
910229,.70854396,20923.223,80
910231,.82236379,30569.646,75
910236,.65795797,24225.607,60
910237,1.0005213,50645.246,80
910238,1.5735482,30118.199,85
910250,.70854396,24760.484,70
910251,.70854396,17564.885,100
910266,.65795797,113683.99,0
910268,.62588018,21254.932,95
910272,.60301942,23392.744,0
910274,.92032021,251572.92,100
910278,.70854396,21402.566,100
910285,.62588018,54749.523,40
910296,.70854396,22363.865,40
910297,.68290144,60734.918,55
910304,1.5495756,58520.793,100
910305,.68290144,45899.195,70
910312,.64938158,41717.504,65
910316,1.1977375,34649.828,85
910326,.70854396,12602.344,100
910335,.95462972,44865.145,50
910338,1.1253505,31618.035,100
910350,1.5215759,41132.828,90
910351,1.5208573,25085.24,95
910356,.70854396,14600,50
910357,.8026371,32286.35,100
910358,1.5208573,101053.95,0
910364,.88148504,20406.094,60
910368,1.1253505,8010.4409,70
910373,.60301942,7140,50
910376,1.6493065,18420.396,50
910377,1.7761106,17400,20
910386,1.1253505,71635.344,60
910394,.60301942,7000,80
910398,.64938158,16405.994,20
910409,.60301942,17686.598,100
910413,1.378451,40278.758,40
910415,1.6493065,11012.124,50
910420,1.4134872,18002.281,50
910422,.64938158,16805.748,40
910433,.65795797,29800.711,80
910440,1.2118711,20820.291,50
910458,1.7761106,14505.979,70
910459,1.321624,49321.602,75
910463,1.6685412,15015.265,50
910465,1.8243192,23007.697,90
910466,1.3524572,14104.398,60
910472,1.1253505,30038.045,50
910475,1.1253505,21314.295,70
910476,.14304781,23916.693,75
910480,.14304781,23390.863,65
910482,.14304781,38457.664,50
910483,.19343524,69234.031,35
910484,.14304781,55813.727,70
910485,.14304781,34094.379,69
910488,.20373312,55945.961,60
910492,.14304781,17057.123,85
910493,.22614984,17555.498,80
910503,.22191736,52814.66,100
910504,.14304781,16909.164,100
910509,.25913587,29449.529,80
910511,.24568585,16555.682,100
910513,.24353698,26705.895,70
910514,.24851111,25565.598,100
910518,.35692626,20609.529,95
910519,.36348802,64802.703,60
910523,.41670439,19534.986,100
910525,.448742,25509.162,30
910528,.43250185,62928.754,70
910542,.71271801,46479.563,50
910555,.71271801,52098.613,30
910556,1.0445549,32046.023,0
910561,.64570796,36095.477,100
910564,.72074646,11506.598,20
910565,.99470621,28956.689,75
910566,.25507185,28911.072,0
910567,.27831036,19205.766,0
910570,.27831036,43795.094,50
910571,.28876072,16188,50
910573,.27831036,30025.656,70
910584,.38905075,13501.366,80
910585,.27831036,44662.781,70
910586,.49388719,28089.717,50
910596,.71901971,25000,80
910598,.28876072,13200,50
910599,.57995015,3600,70
910605,.72383791,15001.538,60
910607,.49388719,20001.875,60
910608,.67216009,4800,100
910610,.49388719,4800,70
910615,2.2341828,17459.471,70
910618,2.0746751,31350.883,100
910621,2.153327,29453.385,90
910624,2.9019566,30451.66,50
910626,2.0476317,21628.84,80
910629,2.153327,27263.982,80
910632,5.2005982,19817.615,70
910633,2.0746751,24921.992,100
910637,5.2005982,23640.326,40
910639,3.8212757,5032.8882,80
910641,4.489316,26821.992,80
910644,1.9735272,32107.33,100
910646,5.2005982,5897.9058,100
910647,4.5924463,15000,60
910648,4.5924463,29601.873,60
910649,2.0476317,25494.93,70
910651,1.9014426,2400,100
910652,5.2005982,26810.848,80
910657,.28336,17272.18,50
910659,.17840932,11745.404,50
910661,.16473725,16153.33,100
910662,.17195262,31684.592,0
910666,.17195262,41699.098,100
910672,.21154752,44235.395,50
910675,.15183856,31674.66,0
910676,.21966346,63674.891,20
910680,.17840932,26450.996,70
910681,.29786897,49834.98,90
910685,.25319743,40960,100
910686,.35849163,813.54242,100
910697,.30514565,42136.617,80
910701,.36841884,15796.165,80
910703,.49637511,69030.313,50
910709,.60768872,15008.08,50
910714,.3254365,42213.418,0
910715,.36841884,16746.811,50
910722,.36841884,23318.035,80
910727,.74029243,42817.543,70
910749,1.7314917,15346.955,0
910753,1.6688284,18914.322,100
910757,2.0096369,54932.137,50
910795,.22454408,26861.967,55
910800,.21512191,35031.703,70
910804,.19827817,21260.117,75
910805,.22454408,40748.609,55
910807,.23297556,18544.662,85
910809,.23297556,32549.121,50
910814,.32504189,31966.518,80
910816,.50007147,38414.293,90
910817,.51884878,47976.836,60
910819,.5272662,12002.199,100
910827,.20948081,78014.844,60
910833,.59999126,84211.406,60
910835,.44469994,18905.238,95
910838,.37479484,17700.609,0
910839,.37479484,19127.535,0
910841,.42456681,44114.523,50
910842,.34607312,38007.02,50
910852,.49690112,39042.191,60
910855,.48681706,40214.125,50
910859,.37479484,32953.902,70
910860,.47658616,46861.883,40
910873,.64103723,18030.119,100
910874,.64103723,11503.136,100
910882,2.7939875,55427.996,60
910883,2.0370491,17806.592,50
910885,1.8809435,19570,70
910886,1.9633274,19109.932,50
910888,2.0370491,11560,90
910890,1.9633274,22000.107,100
910933,.35153109,15510,100
910934,.2610884,20205.639,40
910937,.25961542,37858.379,50
910940,.2610884,16201.846,100
910943,.38253856,46002.285,80
910949,.55702263,9000,100
910951,.28834984,7000,100
910964,.28116176,10920,100
910974,2.1643646,16517.873,0
910981,1.9836433,6000,50
910983,2.1643646,28355.457,50
910984,2.0098414,15637.083,0
910985,2.8695037,51908.059,50
910994,2.5120461,31989.129,50
910997,1.8420225,20807.732,50
910999,2.8746896,52652.344,0
911004,3.567889,47343.891,50
911005,2.1643646,11400,100
911007,1.8420225,23234.41,50
911011,4.4489322,5400,100
911016,.23947635,55040,70
911029,.2307293,21369.053,0
911030,2.9155495,30919.336,30
911033,.24846852,25313.9,50
911034,1.4624587,36016.832,50
911038,.21948043,18057.604,50
911044,.48338807,42594.914,0
911047,.44224557,34269.602,0
911048,.42497268,15600,100
911061,2.5754008,31100,50
911067,2.6721056,55402.047,50
911068,2.9155495,16094.609,0
911070,2.4813325,21236.869,50
911071,2.9155495,22350.455,0
911078,3.736469,66517.094,50
911082,2.3044116,39186.699,100
911083,3.5963027,42810.785,50
911085,.21948043,13600,100
911086,.39463207,2400,50
911087,.48271456,55318.805,50
911093,.42497268,32436.168,70
911097,.21146373,21205.971,50
911115,1.1875296,25350.135,40
911116,1.3899767,27955.418,50
911117,.95012027,22053.514,0
911118,.98613977,52623.723,50
911119,.98613977,34853.914,0
911120,.95012027,15455.838,0
911122,1.0493267,37632.41,20
911125,1.6250557,14112,80
911133,.87078667,38276.523,0
911158,.20989551,40263.566,50
911164,.1853431,22560.133,50
911168,.20989551,38615.703,40
911175,.50318724,41342.512,0
911178,.50692827,14421.842,40
911188,.20222892,21177.111,20
911205,.31508842,18000,70
911211,.30771121,32151.164,50
911219,.4370459,31003.666,90
911233,.22563718,14005.498,100
911241,.80335188,13022.344,0
911242,.80335188,27030.98,70
911246,.80335188,26330.633,0
911248,.70962715,35506.438,0
911268,.73627317,18009.336,70
911289,.97651249,18484.24,30
911290,1.0135325,22117.373,50
911291,1.0135325,15623.504,100
911296,1.05159,9612.0566,100
911298,1.0135325,20528.635,70
911299,.97651249,13007.632,100
911306,1.0135325,25578.262,90
911309,1.05159,23037.4,60
911312,1.05159,20431.938,100
911320,.89497519,4800,100
911327,2.8001258,18009.463,100
911328,.92890406,31323.301,90
911332,.32343823,74713.953,20
911338,.27263993,31538.537,30
911344,.28297582,23425.656,50
911350,.27263993,25514.383,0
911351,.28297582,86373.875,30
911353,.26908609,62000,70
911364,.29360136,36190,50
911366,.47848746,28690.832,20
911371,.24987489,43812.512,0
911377,.89796352,45321.242,40
911382,1.1266305,17000,100
911383,.97069848,27730.131,70
911384,.97069848,21608.805,80
911385,.85744989,38616.754,50
911386,.93556851,10409.001,100
911394,.93082374,43345.332,30
911418,1.8528534,18009.383,100
911419,1.660252,15600,30
911422,1.0816355,21573.305,0
911423,1.0044129,42718.973,50
911425,.99874628,38929.922,10
911426,1.2252743,33274.328,50
911428,1.0005879,17166.652,0
911432,1.0044129,38738.16,100
911433,.99874628,18641.652,70
911445,2.3216813,34840.316,0
911448,1.783043,47880.531,100
911460,1.6151445,31868.908,10
911461,1.0816355,31229.674,40
911466,.5041495,13065.975,90
911467,.5041495,24337.33,0
911470,.54291016,23568.785,50
911479,.54291016,11715.895,50
911482,.5041495,16876.652,20
911485,.54291016,18021.086,30
911509,.52326202,19110.996,50
911512,.54291016,18635.439,50
911513,.5041495,14373.812,70
911516,.52326202,49300,0
911522,.54291016,10531.632,50
911528,.54291016,13007.923,70
911531,.52326202,185743.31,0
911534,.52326202,21609.164,50
911547,.89497083,35707.332,0
911563,.7626884,103645.81,10
911566,.54291016,45073.988,50
911568,.52326202,28940.336,30
911570,.64984012,40022.898,100
911578,.73055452,82520.859,50
911579,.73055452,44023.688,80
911580,.5041495,131830.84,20
911605,.52326202,18619.6,0
911606,.5041495,34257.332,100
911607,.63545257,168298.83,50
911608,.47957042,33076.461,30
911609,.50130522,91825.859,0
911621,.46205375,28467.186,50
911631,.86228132,17011.834,100
911638,.52326202,79151.813,50
911652,.88479054,65816.492,50
911679,.52326202,20024.863,60
911681,1.2784923,29224.164,50
911689,.46205375,16028.54,40
911703,.87046552,12804.07,100
911706,1.2080864,39199.516,100
911727,1.2808228,40765.273,80
911729,.49757797,23618.313,60
911743,.49757797,16008.092,100
911748,.86228132,3600,100
911751,.46205375,10857.733,100
911758,1.2637541,28180.322,0
911765,.49757797,3600,100
911795,4.1259537,18010.299,90
911808,1.5085311,14473.858,100
911811,.50070578,18228.918,70
911816,.48258504,24926.885,70
911821,.42613491,13470.423,100
911823,1.8718829,11455.61,80
911824,.58113867,56161.867,90
911849,.95573902,6400,100
911850,.46233508,6500,1
911851,.95573902,18000,100
911854,1.109892,18437.828,50
911858,.50496447,29193.555,50
911864,.40864685,67888.734,100
911867,.42399126,17287,50
911871,.5719015,70611.844,50
911883,.42399126,14554,50
911886,1.0243571,52334.301,0
911888,.9869417,17022.656,100
911889,.62138015,27838.707,50
911898,.87152982,16009.267,100
911900,.87152982,15000,100
911901,.58828551,19007.33,50
911911,.40975285,56350.73,0
911913,.30180946,32115.018,100
911914,.25975746,11803.77,100
911917,.30936554,35802.215,100
911918,.24121226,20738.596,0
911919,.22945231,101361.27,0
911922,.31890947,30623.885,50
911923,.37473714,15605.854,50
911926,.34997433,23011.25,0
911932,.47284782,25130.252,100
911937,.66310585,43758.383,50
911938,.52169967,50492.422,0
911940,.25975746,27948.998,0
911947,.49464107,32482.768,100
911950,.49464107,71536.242,0
911952,.47388527,38664.938,0
911956,.61429572,46651.273,50
911960,.49464107,29483.057,0
911962,.64166218,70029.875,50
911963,.69232458,33018.328,50
911966,.45333928,23262.979,50
911972,1.321396,14156.652,50
911976,1.0312415,34012.898,0
911977,.79391497,26249.049,0
911983,.47036186,13259.163,0
911992,.24382946,25256.928,30
911993,.25307316,22753.057,60
911994,.26257586,14922.332,30
911997,.25307316,26857.646,40
911999,.26257586,9222.7461,40
912001,.37595505,25135.143,50
912017,.4170382,24859.309,50
912020,.33724913,45334.078,60
912022,.4170382,34888.824,60
912030,.4170382,130049.04,30
912033,.50120056,7005.3398,50
912042,2.4596953,55811.973,0
912051,2.8809135,86911.703,0
912054,4.7587056,58719.828,0
912087,4.7021885,52154.98,75
912095,2.5667741,52264.938,50
912096,3.1912794,50328.832,50
912104,4.3873906,25622.711,0
912134,.29279569,31171.633,70
912142,.29279569,69196.727,20
912146,.3398301,65124.125,30
912147,.27035782,89110.523,20
912148,.26834765,29316.732,50
912150,.53112781,45283.281,50
912151,.54369593,27991.045,50
912154,.68155241,23003.889,60
912165,.29279569,6370,0
912173,1.5523984,40063.629,50
912185,1.9182971,78592.594,0
912192,1.3708075,24016.814,100
912205,1.8694297,41068.961,80
912209,3.3108332,18007.334,100
912210,3.570344,44017.078,80
912214,3.0744588,17008.035,100
912216,.7620458,24100,0
912220,.64855319,44286.652,0
912222,.89194125,42107.332,0
912223,.73446703,23320,10
912227,.69841611,20996.766,0
912229,.67314011,45636.813,50
912241,1.7246486,28580.654,50
912258,.69841611,15205.219,0
912261,.58687216,14800,0
912262,.54189831,20415.992,70
912266,.54497284,28695.492,0
912267,.54497284,23223.814,50
912270,.58687216,26603.666,0
912271,.58687216,21303.666,0
912273,.54497284,23942.068,50
912274,.56563306,31082.66,0
912281,.49946842,20696.818,100
912290,.93210435,57254.555,0
912292,.58687216,9100,100
912310,1.7662818,45008.285,50
912313,1.4202794,39533.066,100
912315,1.4130764,37431.266,50
912335,3.1630368,49142.207,50
912336,3.2408643,19221.992,50
912338,2.7656403,27021.713,70
912342,3.715529,24657.115,50
912351,.54668504,22936.063,100
912360,.50765485,16300,100
912362,.52690029,26759.916,0
912364,.50479084,28540.344,0
912367,.52690029,54139.418,0
912368,.73563409,55924.25,100
912372,.50479084,74320.828,50
912376,.92229402,62675.953,0
912377,.50103766,0,0
912382,1.4365404,34907.332,0
912385,.50103766,28846.906,0
912398,1.8916154,14454.979,50
912400,2.4810436,100593.95,0
912409,2.0370491,45362.543,100
912411,3.2353592,8806.4248,0
912441,.71618205,41459.934,30
912444,.68609124,99776.078,20
912445,.5588336,16633.723,10
912446,.5588336,20953.809,30
912449,.5121718,19537.15,10
912451,.64860409,80254.258,30
912452,.5121718,41183.32,0
912453,.5189361,24238.959,0
912456,.53860915,24132.334,20
912459,.5588336,27226.021,20
912467,.95581126,24817.096,100
912473,1.0377051,18010.225,0
912476,.68931592,31015.498,20
912482,1.400831,22805.672,100
912488,.26559502,16678.572,0
912493,.25598302,22505.098,50
912494,.26559502,18786.807,20
912495,.25598302,35677.055,0
912497,.25598302,31373.254,0
912500,.25598302,40556.984,20
912501,.22603956,21012.066,40
912502,.22603956,17018.924,50
912504,.26576081,36427.059,0
912515,.6451748,42796.664,20
912535,.1753795,11850,100
912536,.22779858,10538,50
912538,.1753795,22930.557,50
912540,.16903244,58490.895,70
912541,.1967935,23117.445,40
912543,.16285841,18482.949,30
912552,.16903244,67990.953,50
912555,.27287549,30630.438,30
912560,.28002402,25245.391,100
912561,.27854785,8475.0361,60
912562,.29996353,17311.012,60
912563,.43962467,10626.644,30
912565,.33476153,14000,20
912566,.29996353,24222.777,0
912568,.20992172,50331.125,0
912571,.34745249,36011.707,30
912591,.59539431,68782.742,100
912593,.64480799,19445.393,0
912594,.89214414,47545.109,70
912597,.62147212,42241.914,30
912615,.95126539,68169.078,50
912630,.50494611,42305.063,50
912631,.95712066,52417.09,10
912634,.46278384,64005.539,50
912635,.68049657,53079.082,0
912637,.52390647,28255.076,20
912638,.48016107,27051.34,0
912639,.48650256,23415.254,0
912640,.7058655,53359,0
912642,.46278384,39013.152,50
912646,.48016107,21774.826,50
912647,.50494611,31838.568,0
912649,1.0019063,43425.43,20
912651,.73237026,25602.008,30
912652,.68008322,34417.789,50
912653,.48650256,16904.127,40
912656,1.0451505,47420.801,0
912661,.8320986,25425.289,10
912662,1.2195184,1000,100
912663,.94713587,15008.421,50
912664,.97133338,93290.109,0
912666,.60593534,22306.096,50
912667,.55534059,55541.859,20
912673,.60593534,20409.092,20
912680,.86336672,46209.219,50
912681,.96849197,68137.188,0
912682,.98731172,46616.32,0
912686,.6286878,21702.266,0
912689,.93214369,31481.043,10
912694,1.4001206,14005.255,50
912696,.60593534,47108.246,0
912699,.53505635,23903.207,50
912700,.58380306,24105.643,50
912701,.99851829,19051.053,0
912716,.26757497,52037.887,0
912717,.26859784,24671.316,50
912721,.26708248,43861.117,0
912731,.26708248,102497.16,0
912737,.5945611,14410.228,50
912740,.68114769,39079.574,100
912751,.66473562,13004.869,100
912759,1.3016844,68982.758,50
912761,.86468941,37611.551,0
912768,.82253271,58257.738,80
912773,1.0898932,35056.227,50
912778,1.1090029,67550.836,0
912779,1.1485889,65823.695,100
912793,.89747018,78246.195,50
912798,1.1432157,111893.9,50
912799,.89747018,106587.37,100
912810,1.0448662,6.8621092,100
912813,.93116957,35645.961,50
912815,.93116957,35670.941,100
912821,.85341829,23500.898,0
912840,.89747018,87018.859,100
912841,.86468941,17029.252,30
912848,1.4126902,29318.539,50
912849,.89747018,166835.75,50
912854,1.0626602,24018.887,90
912861,.89747018,111013.83,100
912870,.89747018,75428.102,50
912883,1.5688637,17400.633,100
912888,1.1464868,59435.418,50
912891,.89747018,56694.816,50
912892,.79248911,14010.89,100
912896,2.0364547,18208.432,50
912897,.89747018,67183.805,0
912898,.93116957,14338.185,20
912899,1.7727809,10800,100
912900,.93175083,49316.633,50
912903,.79248911,35319.918,30
912905,1.8022957,34435.113,50
912906,1.4326133,47500,100
912912,2.3341675,59448.59,50
912913,1.5350046,36483.723,100
912926,1.4512585,67026.117,100
912928,2.3341675,60616.648,50
912935,1.2367711,65776.109,0
912936,1.3323402,68722.328,0
912938,1.4789374,47232.293,50
912941,1.7727809,7402.1455,100
912944,.79248911,20003.92,0
912946,2.1675212,31405.809,50
912947,1.4789374,43725.109,70
912956,.93116957,13009.538,100
912960,1.4849232,46005.418,0
912964,2.3341675,23044.303,100
912968,2.2496932,37169.746,90
912977,1.5350046,40400.91,100
912979,1.9977676,54921.902,50
912986,2.2496932,68906.914,0
912999,2.1675212,26151.408,50
913002,1.4789374,20405.484,0
913004,2.1675212,19226.195,50
913010,1.7774013,4500,100
913012,1.7774013,17205.965,100
913024,2.1675212,35656.82,100
913028,2.31863,21003.666,0
913030,1.8576071,29401.832,20
913031,1.871071,72026.813,50
913033,2.4881244,29119.414,0
913034,1.369989,85361.32,50
913040,1.9140538,32896.332,70
913046,1.9140538,29626.193,0
913061,.19951618,44910.926,0
913064,.19222869,27641.705,100
913065,.18972301,28074.199,100
913067,.18972301,24753.533,50
913069,.19222869,30425.275,100
913070,.24777953,96238.383,0
913072,.17617789,26000,100
913076,.1911442,35140,100
913080,.19149666,16900,0
913084,.31565273,17001.48,50
913107,.18678269,28405.771,50
913109,.21946846,27975.398,0
913112,.2115258,71493.43,20
913113,.2115258,36465.746,0
913116,.2115258,24119.363,20
913117,.21946846,13550,0
913118,.21946846,16284.716,60
913119,.2115258,41021.508,0
913147,.14304781,17266.176,0
913151,.14304781,65103.379,50
913155,.14304781,26053.666,50
913156,.2271364,0,100
913157,.14304781,17718.471,0
913158,.17117657,11700,100
913159,.14304781,15324.047,0
913161,.14666592,32609.896,50
913165,.31849027,22320,0
913167,.25547448,40005.172,50
913173,.17741656,15800,100
913196,.35438049,18822.676,0
913200,.35438049,15110.483,40
913202,.35438049,29309.777,0
